ID,SQ1,SQ2_1,SQ2_2,SQ3,A1,A2,A3_1,A3_2,A3_3,A3_4,A3_5,A4,B1,B2,B3,B3_ETC,B4,B5_1,B5_2,B5_3,B5_4,B6,B7_1,B7_2,B7_3,B8,B8_ETC,C1,C1_ETC,C2,C3,C3_ETC,C4,C4_1,C5_1,C5_2,C5_3,C5_4,C5_ETC,C6_1,C6_2,C7_1,C7_2,C8,C9_1,C9_2,C9_3,C9_4,C10,C10_ETC,D1,D2_1,D2_2,D2_3,D2_ETC,D3,D4,D5_1,D5_2,D5_3,D6,D6_ETC,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_ETC,E2_1,E2_2,E2_3,E2_ETC,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_ETC,E4_1,E4_2,E4_3,E4_4,E4_5,E4_6,E4_7,E4_8,E4_9,E4_ETC,E5,E6_1,E6_2,E6_3,E6_ETC,E7_1,E7_2,E7_3,E8,E8_ETC,F1_1,F1_2,F1_3,F1_4,F1_5,F2,F2_ETC,F3_1,F3_2,F3_ETC,F4,F5,F5_ETC,F6,G1_1,G1_2,G1_3,G1_ETC,G2_1,G2_2,G2_ETC,G3_1,G3_2,G3_3,G3_4,G3_5,G3_6,G3_7,G3_8,G3_9,G4_1,G4_2,G4_3,G4_4,G4_5,G4_6,G4_7,G4_8,G4_9,G4_10,G4_11,G4_12,G4_13,G4_14,G4_15,G5_1,G5_2,G5_3,G5_4,G5_5,G5_6,G5_7,G5_8,G5_9,G5_ETC,G6_1,G6_2,G6_3,G6_4,G6_5,G6_6,G6_ETC,G7_1,G7_2,G7_3,G7_4,G7_5,G8,G8_ETC,G9_1,G9_2,G9_ETC,G10,G11_1,G11_2,G11_3,G11_ETC,G12_1,G12_2,G12_3,G13,G14,H1,H2,H3,H3_ETC,H4,H5_1,H5_2,H6,I1_1,I1_2,I1_3,I1_4,I1_5,I2_1,I2_2,I3_1,I3_2
74258604,2,64,4,16,4,1,1,,,,,1,1,3,,,3,,,,4,4,3,3,4,1,,3,,4,3,,1,1978,0,0,100,0,,60,6,3,3,3,4,4,4,4,1,,2,2,1,7,,1,20,4,4,3,2,,1,,,,,,,,,2,1,6,,,,,,,,,8,,,,,,,,,,,8,,,3,1,2,6,,4,4,3,2,,4,3,4,3,4,2,,1,4,,4,2,,4,1,6,5,,1,5,,2,2,3,2,3,2,2,1,1,,,,,5,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,2,,5,3,,4,,,,,3,2,4,3,4,2,,1,,3,3,3,3,2,4,3,2,4,3,2,3,3
74260048,1,45,2,17,2,1,,,,,5,,3,1,5,,3,,2,,,4,4,3,2,1,,1,,3,3,,1,2003,20,0,80,0,,20,2,4,3,4,4,4,3,3,2,,2,2,1,3,,1,20,3,4,3,1,,1,2,,,,,,,,8,1,6,,,,,,5,6,7,,,,,,,,,,,7,,,,2,2,1,3,,4,4,4,2,,2,3,3,2,2,4,,1,4,,4,3,,3,1,9,5,,3,1,,3,3,2,3,2,2,1,2,1,1,2,,4,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,3,,4,5,,2,2,5,9,,4,5,4,2,2,1,3,1,,2,2,2,3,2,3,3,2,3,3,3,3,2
74330969,1,51,3,22,3,1,1,,,,,1,5,1,1,,4,,2,,,5,4,4,4,3,,1,,7,1,,1,1995,0,0,100,0,,51,0,5,5,4,2,2,2,2,2,,8,7,2,1,,1,30,2,4,4,1,,1,2,,,,,,,,8,5,2,,,,,,,,,,,10,,,,,,,,,,,,4,2,1,5,,4,4,4,2,,3,3,4,2,2,1,,2,4,,4,1,,4,1,3,6,,5,2,,1,2,1,2,2,2,1,1,1,,,,,,,,,,,,,,,15,1,,,,,,,,,,,,,,,6,,,,,,,1,,1,3,,3,1,2,3,,2,2,2,3,4,1,2,1,,3,4,4,4,2,2,2,1,2,3,3,6,6
74338307,2,40,2,24,3,1,,,3,,,1,7,1,1,,3,,2,,,5,5,4,5,2,,1,,6,1,,1,2010,20,20,60,0,,40,7,5,4,3,5,4,5,4,3,,5,2,3,1,,1,50,5,5,4,2,,1,2,,,5,,,,,3,2,8,,1,,,,,6,,,,,,1,,,,,6,,,,,2,5,2,3,,5,4,5,1,,5,4,5,5,5,1,,1,2,,5,3,,5,2,1,3,,1,2,,3,1,2,2,1,1,1,1,1,,,,,,6,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,2,,1,3,,4,,,,,2,3,3,3,5,2,,3,,3,3,3,5,3,5,3,4,4,3,4,5,4
74341834,2,60,4,8,3,2,1,,,,,1,5,1,1,,4,,,,4,3,3,3,2,2,,1,,6,1,,1,1984,10,0,90,0,,36,0,3,4,3,4,3,3,3,3,,3,1,4,11,,2,,4,3,2,2,,1,,,,,,,,,3,6,2,,1,,,4,,,,,,,,1,,,,,,,,,,4,3,2,1,,4,3,2,1,,4,3,3,3,4,4,,3,2,,2,,,3,5,9,3,,3,1,,1,3,2,3,1,3,1,1,1,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,2,,2,1,,3,4,1,6,,3,2,3,3,4,2,,4,,2,3,2,3,3,2,3,3,3,3,4,6,7
74348582,1,51,3,25,2,1,,,3,,,1,7,1,1,,3,,,,4,4,4,3,4,1,,1,,4,2,,1,1997,70,30,0,0,,21,5,4,4,4,3,4,4,3,1,,6,7,2,1,,2,,4,4,4,2,,,2,,,,,,,,2,5,3,,,,3,,,,,,,,,,2,,,,,,,,,4,3,1,4,,4,4,4,1,,4,3,4,4,4,5,,2,4,,4,1,,4,2,1,5,,1,3,,1,2,2,3,2,2,2,2,2,,,3,,,6,,,,,,,,,,,,3,,,,,,,,,,,,,6,,,,,,,2,,1,4,,4,,,,,2,3,3,4,4,1,5,3,,3,3,2,3,4,3,2,2,3,4,4,8,8
74348602,2,60,4,3,1,2,,,,,5,,5,1,3,,1,,,,4,4,1,3,2,3,,3,,3,2,,1,1990,0,0,100,0,,50,10,5,4,3,1,1,1,1,3,,1,2,4,1,,2,,1,1,1,1,,1,,,,,,,,,2,5,8,,,,,,,,,,,10,,,,,,,,,,,,1,1,2,3,,2,2,2,2,,2,4,4,3,3,7,,7,,,4,2,,5,1,5,9,,1,3,,1,1,1,1,1,2,1,1,1,,,,4,,,7,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,3,2,,2,1,3,9,,3,4,4,2,4,2,,8,,4,1,2,1,3,2,3,2,3,3,4,1,1
74349097,2,50,3,11,4,1,1,,3,,,1,1,3,,,2,1,,,,5,4,4,3,1,,1,,4,1,,1,2000,50,50,0,0,,25,3,4,2,2,3,3,3,3,2,,5,7,1,2,,1,40,2,2,4,1,,1,2,,,,,,,,3,2,6,,,,,,,,,,,10,,,,,,,,,,,,2,3,2,1,,4,4,4,2,,4,2,3,3,3,7,,2,1,,3,2,,4,1,2,9,,9,,,2,2,3,3,1,2,1,1,2,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,3,,4,,,,,3,3,3,3,3,2,,8,,1,3,3,3,2,3,3,3,3,3,3,5,5
74397465,2,40,2,15,3,1,,,,4,,1,3,1,1,,2,,2,,,4,2,2,1,1,,2,,3,3,,1,2010,60,0,40,0,,40,6,5,2,2,2,4,4,3,2,,3,2,1,7,,1,10,2,4,4,1,,1,,,,,,,,,2,1,8,,1,,,,,,,,,,,1,,,,,,,,,,1,2,3,1,,4,4,2,2,,2,2,3,1,2,7,,4,1,,3,1,,2,1,5,10,,9,,,2,3,1,4,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,5,없음,1,3,,4,,,,,4,2,5,3,2,2,,8,,3,1,2,2,1,1,1,1,2,5,2,1,0
74399968,2,50,3,23,5,1,,,3,4,,1,5,1,1,,3,,2,3,,4,1,1,1,4,기업 규제 완화등의 정책으로 경제 활성화,1,,5,1,,1,1997,80,0,20,0,,30,6,2,3,3,1,1,1,1,4,경제 활성화로 고용 활성화,8,7,1,2,,1,10,1,1,1,3,새발에 피도 안되는 걸로 뭘 할수 있나 그냥 생색애기 포퓰리즘이다,1,2,3,,,,,,,1,8,2,,,,,,,,,,,10,,,,,,,,,,,,3,1,5,2,,1,1,1,3,쓸데 없는데 세금 낭비하지 말고 기업하기 좋은 환경을 조성하는게 우선이다,3,3,4,3,3,1,,4,5,,3,3,,3,1,11,2,,4,2,,1,1,1,2,1,1,2,1,1,,,,,,,,,,,,,,,15,1,,,,,,,,,,,,,,,6,,,,,,,1,,5,4,,3,2,9,5,,3,3,3,3,2,1,4,1,,2,4,4,2,2,1,3,2,2,4,3,9,8
74476136,2,54,3,1,3,3,,,,,5,,5,1,1,,3,,,,4,4,4,4,5,1,,3,,3,1,,1,2019,50,50,0,0,,54,0,2,3,3,4,4,4,4,3,,3,13,,,,2,,4,4,4,2,,1,2,,,,,,,,2,6,9,,,,,,,,,,,10,,,,,,,,,,,,3,2,3,5,,4,4,4,2,,4,3,4,4,4,9,,7,,,4,3,,3,13,,,,9,,,2,2,1,2,2,1,1,1,1,,,,,,,,,,,,,,,15,1,2,3,,,,,,,,,,,,,6,,,,,,,1,,7,,,2,1,2,3,,1,1,1,3,4,1,5,1,,2,4,4,3,2,3,3,3,3,4,4,5,5
74548278,1,55,3,13,4,1,1,,,,,1,5,1,1,,4,,,,4,4,4,2,4,1,,1,,4,1,,1,1991,0,0,100,0,,37,6,2,4,4,4,5,5,4,3,,3,7,1,2,,2,,2,4,4,1,,1,2,,,,,,,,2,5,8,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,2,2,2,2,,3,4,4,3,3,1,,7,,,4,3,,4,1,2,5,,2,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,2,,3,4,,4,,,,,2,2,2,3,2,1,3,1,,2,3,3,2,3,1,4,3,3,4,4,3,5
74569713,2,43,2,12,5,1,,,3,,,1,5,1,1,,2,,,,4,3,3,3,3,1,,1,,5,2,,1,2000,50,0,50,0,,20,5,4,2,2,4,4,4,4,3,,6,2,1,4,,2,,3,4,4,2,,,2,,,,,,,,2,1,8,,1,,,,,,,,,,,,2,,,,,,,,,2,1,3,2,,3,3,3,2,,3,3,3,3,3,1,,4,2,,3,1,,4,5,1,2,,4,2,,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,15,1,,,,5,,,,,,,,,,,6,,,,,,,1,,4,1,,3,4,1,9,,3,3,3,3,4,1,1,3,,3,3,3,4,2,3,3,3,3,3,3,5,5
74582971,2,42,2,6,1,3,,,,,5,,1,1,2,,2,,,,4,5,1,4,1,1,,2,,2,1,,1,1997,60,40,0,0,,20,0,5,1,1,1,4,5,5,3,,1,2,4,1,,2,,1,5,1,2,,,2,,,,,,,,2,9,5,,,,,,,,,,,10,,,,,,,,,,,,1,2,1,3,,5,1,1,2,,1,2,4,4,3,7,,2,4,,2,,,3,1,2,6,,1,2,,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,2,,4,,,,,4,4,1,4,4,2,,3,,3,3,2,2,1,1,1,1,1,4,4,6,7
74586309,1,61,4,25,4,1,1,,,,,1,5,3,,,2,,,,4,4,3,4,5,1,,1,,3,1,,1,1980,80,20,0,0,,60,0,4,2,3,4,4,4,4,1,,5,1,2,5,,1,30,4,4,3,2,,1,,,,,,,,,1,2,9,,,2,,,,,,,,,,,2,3,4,,,,,,,2,1,2,3,,4,4,3,2,,3,4,4,4,4,1,,1,2,,4,1,,4,1,2,5,,3,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,1,4,,4,,,,,3,3,2,4,4,1,4,1,,2,3,4,3,2,2,2,2,2,3,3,7,6
74598637,2,48,2,23,4,1,1,2,,,,1,5,1,4,,4,,,3,,4,4,4,3,3,,1,,4,1,,1,2005,100,0,0,0,,25,11,5,2,2,4,4,3,4,3,,5,2,3,1,,1,5,4,3,2,2,,1,2,,,,,,,,1,2,3,,1,2,,,,6,7,,,,,1,2,3,,,,,,,,2,1,3,2,,5,4,4,2,,3,3,4,2,3,5,,4,5,,3,3,,5,3,4,9,,3,4,,2,3,2,2,2,2,4,2,1,1,2,,4,5,6,,,,,,,,,,1,,,4,,,,,,,,,,,,6,,,,,,,2,,4,2,,1,4,9,3,,4,4,4,3,5,2,,3,,2,3,3,4,2,3,3,2,3,4,4,3,4
74607911,2,41,2,24,3,1,,,3,,,1,1,1,1,,3,,,,4,3,3,3,3,2,,2,,5,2,,1,2012,50,0,50,0,,41,5,3,3,3,3,4,3,3,3,,7,1,7,6,,2,,4,3,3,2,,1,2,,,,,,,,2,5,6,,,,3,,,,,,,,,,2,,,,,,,,,3,2,3,5,,3,4,3,2,,3,4,3,2,3,3,,2,4,,4,2,,3,3,6,5,,2,6,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,4,,,,,3,3,2,4,4,1,5,1,,3,3,3,3,3,3,4,3,2,3,3,7,6
74613189,2,62,4,23,4,1,1,,,,,1,5,3,,,5,,2,,,5,1,4,4,1,,1,,5,1,,1,1986,0,0,100,0,,62,0,5,3,3,3,3,3,3,2,,5,1,3,4,,1,70,3,3,4,2,,,,,,5,,,,,1,2,6,,1,,,,,,,,,,,1,,,,,,,,,,2,1,2,7,,4,3,4,2,,5,3,4,3,3,1,,4,5,,4,3,,5,6,1,5,,2,4,,4,4,4,4,4,1,1,1,1,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,2,,1,5,,2,1,4,9,,3,2,2,3,5,2,,1,,1,5,2,4,3,1,4,4,3,5,4,0,0
74619092,1,49,2,17,3,1,1,,,,,1,5,1,1,,4,,2,3,,4,3,4,4,1,,2,,4,2,,1,1997,30,0,70,0,,23,6,2,4,3,4,3,4,3,2,,6,1,3,4,,1,50,2,4,3,1,,,2,,,,,,,,2,1,5,,,,,,,,,8,,,,,,3,,,,,,,,3,2,1,6,,4,3,4,1,,4,4,3,3,4,5,,4,1,,4,3,,4,1,5,3,,3,5,,3,2,1,2,2,1,1,1,1,1,,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,3,,1,2,,3,3,5,4,,4,5,3,4,3,1,2,6,,2,2,3,4,2,3,3,2,2,3,4,7,6
74646853,1,42,2,20,3,1,,,3,,,1,3,1,1,,3,,,,4,3,3,3,3,1,,1,,4,1,,1,2002,20,0,80,0,,15,0,3,3,3,3,3,3,3,2,,3,1,2,3,,2,,3,3,3,1,,1,2,,,,,,,,1,2,3,,1,2,3,,,,,,,,,,2,,,,,,,,,3,2,1,3,,3,3,3,1,,3,3,3,3,3,3,,1,2,,3,1,,3,2,1,3,,1,2,,3,2,2,2,2,2,2,2,2,,,,,5,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,1,,1,2,,3,1,2,3,,3,3,3,3,3,1,2,1,,3,3,3,3,3,3,3,3,3,3,3,5,5
74649922,1,45,2,19,3,1,1,,3,,,1,5,1,1,,4,,,,4,3,4,5,4,3,,1,,4,1,,1,1998,30,20,50,0,,18,9,4,4,3,3,4,4,3,2,,7,2,4,7,,2,,4,4,5,2,,1,2,,,,,,,,5,3,2,,,2,,4,,6,,,,,,,,3,,5,,,,,,3,4,6,5,,4,3,4,1,,2,3,4,4,3,5,,3,2,,3,1,,2,1,3,6,,4,6,,3,2,2,3,2,3,4,3,2,,2,,4,,,,,9,,,,,,,1,,3,,,6,,,,,,2,3,,,,,,3,2,,,2,,3,5,,3,6,1,3,,2,3,4,3,2,2,,3,,2,3,2,3,2,3,3,2,3,3,4,7,6
74684888,2,49,2,2,3,1,,2,,,,1,7,1,1,,4,1,,,,4,4,3,3,1,,1,,4,1,,1,1991,50,50,0,0,,30,1,5,2,2,4,4,5,5,3,,3,8,11,4,,1,50,4,3,3,2,,1,2,,,,,,,,2,3,7,,,,3,,,,,,,,,,,,,5,,,,,,3,1,2,3,,4,4,3,2,,3,3,3,3,3,1,,2,1,,4,3,,4,2,1,4,,3,4,,2,3,3,2,2,1,1,1,1,1,2,,4,5,,,,,,,,,,,,,,,,6,,,,,1,,,,,,,4,,,,,1,,3,4,,3,1,2,3,,2,2,2,4,4,1,3,3,,3,4,4,3,2,4,3,3,3,4,3,8,8
74718798,1,40,2,16,3,3,,,,,5,,5,1,1,,3,,,,4,4,4,3,4,2,,1,,4,1,,2,,,,,,,40,1,1,1,3,4,4,4,4,3,,3,2,1,8,,1,40,4,1,1,2,,,2,3,,,,,,,9,5,8,,1,2,3,4,,6,7,,,,,,,,,,,,,9,스탁론,2,2,1,6,,4,3,3,1,,3,3,3,3,1,7,,4,5,,3,1,,3,2,1,9,,9,,,4,1,3,3,2,3,2,1,2,,,3,4,5,,,,,10,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,5,,4,,,,,4,4,4,2,4,1,4,3,,3,2,2,3,1,1,2,3,1,2,2,2,2
74741723,1,58,3,10,3,1,1,,,,,1,7,1,1,,2,,2,,,4,3,3,3,1,,1,,3,1,,1,2000,60,40,0,0,,20,0,3,3,3,3,2,3,3,3,,6,7,8,2,,1,60,3,3,3,1,,1,,,,,,,,,4,3,2,,,2,,,,6,,,,,,1,2,3,4,,,,,,,3,3,5,6,,3,4,3,1,,3,3,3,3,3,4,,2,1,,3,3,,3,4,5,6,,3,4,,3,3,3,3,2,2,3,3,3,1,2,3,4,5,6,,,,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,1,,3,2,,3,5,4,3,,4,4,4,4,4,1,5,2,,4,3,3,4,3,3,3,3,3,4,4,7,5
74760112,1,47,2,21,1,3,,,,,5,,5,1,3,,4,,,,4,3,4,4,4,1,,2,,2,3,,1,2006,100,0,0,0,,16,4,3,2,4,4,4,4,4,3,,4,1,2,4,,2,,4,4,4,2,,,2,,,,,,,,4,5,7,,,,,,,6,,,,,,,,3,,,,7,,,,3,1,2,3,,4,4,4,2,,4,4,4,4,4,9,,4,5,,4,3,,4,13,,,,1,3,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,4,,,,,2,2,2,4,4,1,3,1,,3,4,4,4,4,4,4,4,4,4,4,8,8
74774033,2,42,2,20,2,3,,,,,5,,5,1,1,,3,,,3,,4,2,3,3,1,,1,,5,2,,2,,,,,,,42,0,4,4,2,2,4,4,3,2,,3,1,2,8,,1,10,2,3,4,1,,1,2,,,,,,,,9,8,2,,1,,,,,,,,,,,1,,,,,,,,,,3,2,1,3,,4,3,4,1,,3,2,4,3,3,8,야근이 많아서,2,4,,3,1,,4,2,1,5,,3,5,,2,2,2,3,3,1,1,2,1,1,2,3,4,5,6,,,9,10,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,2,,1,1,2,3,,3,2,2,3,3,1,7,2,,1,3,3,2,2,3,2,2,3,3,3,6,6
74799356,1,56,3,12,4,1,1,,,,,1,3,1,1,,4,,,,4,2,4,4,4,1,,1,,4,1,,1,1992,0,0,100,0,,54,0,2,2,4,4,4,4,4,3,,7,2,6,3,,2,,4,4,4,1,,,2,,,,,,,,2,1,5,,,2,,,,,,,,,,,,,,,,,8,,,4,1,2,3,,4,3,4,2,,3,4,4,3,3,1,,2,4,,4,1,,4,2,5,9,,1,3,,2,2,2,2,1,2,2,1,1,,,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,5,,3,2,1,9,,4,4,3,2,4,1,2,3,,2,2,2,1,2,2,1,2,2,4,3,3,3
74801040,1,50,3,23,1,3,,,,,5,,7,1,1,,2,1,2,,,4,1,2,2,1,,1,,4,1,,1,1999,0,0,100,0,,21,6,4,4,3,1,2,2,1,3,,8,2,1,6,,1,70,1,3,3,1,,1,2,,,,,,,,8,5,2,,,,,,,,,,,10,,,,,,,,,,,,2,2,5,1,,2,1,1,2,,2,2,3,2,2,7,,4,5,,3,2,,3,10,9,2,,9,,,2,2,4,4,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,2,1,,3,9,5,3,,3,3,3,2,2,1,3,2,,1,3,3,3,1,1,3,1,2,3,2,5,6
74819133,1,51,3,20,3,1,1,,,,,1,7,1,1,,4,,,3,,5,2,2,1,1,,1,,6,1,,1,1995,80,10,10,0,,51,2,4,4,3,2,1,2,2,3,,8,9,1,6,,2,,2,2,2,1,,1,2,3,,,,,,,2,1,5,,,,,,,,,,,10,,,,,,,,,,,,3,1,3,6,,2,2,2,2,,3,3,3,3,3,1,,2,3,,3,2,,2,1,2,11,,1,2,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,3,1,4,9,,2,2,2,3,2,1,5,1,,3,3,3,3,3,3,3,3,3,4,4,8,8
74823105,1,60,4,24,4,1,1,,,,,1,5,1,2,,4,,2,,,5,2,2,2,1,,1,,2,1,,1,1990,50,0,50,0,,20,9,3,4,4,4,4,4,4,3,,3,2,1,4,,1,70,2,4,3,3,양질의 직장 구할 수 있도록 기업체 지원,1,2,,,,,,,,2,1,3,,,,,,,,,,,10,,,,,,,,,,,,5,1,2,3,,4,3,3,2,,3,2,4,3,3,1,,2,5,,3,3,,3,1,9,11,,2,1,,1,2,2,2,1,1,1,1,1,,,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,4,3,,3,2,9,10,,3,4,4,3,2,2,,3,,2,3,3,3,3,3,4,2,2,3,3,5,5
74908415,2,51,3,12,4,1,,2,,,,1,7,3,,,3,1,,,,5,1,1,1,1,,2,,5,1,,1,1993,10,0,90,0,,50,9,4,4,2,1,1,2,1,1,,8,6,7,2,,1,20,1,1,1,3,지원 반대,1,,,,,,,,,2,8,9,,,,,,,,,,,10,,,,,,,,,,,,1,1,2,6,,4,3,3,2,,3,3,3,3,3,1,,5,4,,2,,,1,11,1,9,,3,1,,1,2,4,4,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,5,3,,3,9,2,3,,2,1,1,3,1,2,,8,,1,1,2,3,1,1,1,1,1,5,2,8,8
74911925,2,45,2,21,4,1,,,3,,,1,5,3,,,2,,,,4,3,4,3,4,3,,2,,4,1,,1,2004,50,50,0,0,,15,6,4,4,4,4,4,4,3,3,,4,7,1,6,,2,,4,5,5,1,,,,,,5,,,,,1,2,6,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,6,,4,4,4,2,,3,2,4,2,3,7,,1,4,,4,1,,2,1,6,7,,9,,,4,4,3,4,3,4,1,1,1,1,,,,5,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,4,2,,4,,,,,5,5,5,1,4,2,,8,,3,1,1,2,4,4,3,4,5,2,4,0,0
74923274,1,48,2,24,3,1,,2,,,,1,5,1,1,,4,,,,4,4,4,3,4,3,,1,,5,1,,1,2004,30,0,70,0,,48,6,4,4,2,4,4,4,4,3,,7,7,2,1,,2,,4,5,4,2,,,2,,,,,,,,1,2,5,,,,,,,6,,,,,,,,3,,,,,,,,4,1,2,3,,4,4,4,2,,5,4,4,4,4,1,,7,,,4,3,,4,2,1,7,,5,4,,2,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,2,,4,,,,,2,4,4,3,4,2,,1,,2,3,3,4,2,1,3,2,3,3,4,7,7
74929511,1,60,4,23,3,1,1,,,,,1,5,1,1,,4,,,,4,4,4,3,4,3,,2,,4,3,,1,1989,30,0,70,0,,56,2,2,4,4,3,4,4,4,2,,6,7,9,11,,2,,2,5,4,2,,1,2,3,,,,,,,2,5,6,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,6,,4,5,5,2,,3,2,4,3,3,1,,7,,,2,,,4,2,6,1,,5,1,,2,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,7,,,4,,,,,3,2,2,3,3,1,5,1,,2,3,3,4,2,3,3,3,3,4,4,5,5
74933656,1,47,2,20,3,1,,,3,,,1,5,1,3,,3,,2,,,4,4,4,3,2,,1,,5,2,,1,2008,10,50,40,0,,10,0,4,4,3,3,3,2,3,2,,4,2,7,3,,1,10,3,2,3,2,,1,2,,,,,,,,2,5,8,,,2,,,5,,,8,,,,,2,,,5,,,8,,,3,5,6,2,,3,2,3,2,,3,3,4,3,4,4,,4,2,,3,1,,3,3,5,9,,4,6,,2,1,1,2,2,1,2,1,1,,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,4,3,,2,3,5,6,,2,3,3,3,3,2,,3,,2,2,3,3,3,4,3,3,2,3,2,5,5
75007028,2,44,2,11,2,1,,,,,5,,5,1,1,,2,,2,,,4,4,4,3,1,,1,,3,1,,1,2002,100,0,0,0,,44,0,4,2,3,4,4,4,4,2,,4,1,2,5,,1,80,3,4,4,1,,1,2,,,,,,,,2,3,1,,,,3,,,,,,,,,,2,,,,,,,,,2,1,2,3,,4,3,4,1,,3,4,4,4,4,1,,2,4,,4,1,,4,1,2,6,,1,3,,2,2,2,2,1,1,1,1,1,,,,,5,6,,,9,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,3,,1,2,,3,10,3,5,,2,2,2,4,4,1,2,1,,2,3,3,4,2,3,3,2,3,4,4,5,5
75014335,2,44,2,22,4,1,,,3,,,1,5,1,4,,4,,2,,,3,2,2,2,2,,2,,4,1,,1,1994,0,0,100,0,,26,9,2,4,3,4,4,3,3,3,,5,2,7,1,,1,80,2,4,4,2,,,2,,,,,,,,1,2,5,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,3,,4,3,4,2,,3,4,4,3,4,4,,4,5,,4,1,,4,5,1,4,,3,6,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,1,4,,4,,,,,1,1,1,4,3,1,5,3,,2,4,3,4,2,3,3,4,3,4,4,7,6
75024103,1,51,3,11,2,3,,,,,5,,1,3,,,3,1,2,,,4,2,2,2,1,,2,,3,1,,2,,,,,,,45,5,4,4,3,3,3,3,3,3,,1,1,4,5,,1,20,3,3,3,1,,,,,,,,,8,,,,,,,,,,,,,,,10,,,,,,,,,,,,3,2,1,3,,3,3,3,1,,3,3,3,3,3,2,,2,1,,3,1,,2,1,3,5,,3,1,,2,3,3,2,2,2,2,2,2,,2,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,3,2,,4,,,,,3,3,3,3,3,2,,8,,3,3,3,3,3,3,3,3,3,3,3,5,5
75045460,1,52,3,16,1,3,,,,,5,,1,3,,,1,,,,4,3,1,1,1,3,,1,,3,6,,1,1980,0,0,0,100,국다보조금,53,1,1,1,1,4,4,5,4,3,,1,2,1,5,,2,,4,5,5,1,,,,,,,,,8,,,,,,,,,,,,,,,10,,,,,,,,,,,,1,2,3,1,,4,4,3,1,,3,2,4,1,1,6,,5,4,,2,,,2,1,2,4,,2,5,,1,1,2,3,1,1,1,1,2,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,7,,,4,,,,,1,1,1,3,4,2,,4,,3,3,1,4,4,5,5,3,2,4,3,3,3
